channel_name,message,is_criticism
Totalis,"Ответ Пригожина на новость об обязательном контракте с МО РФ: «Те приказы и указы, которые формирует Шойгу, они распространяются на сотрудников Министерства обороны и на военнослужащих. ЧВК «Вагнер» не будет подписывать никаких контрактов с Шойгу. ЧВК «Вагнер» органично встроена в общую систему, ЧВК «Вагнер» согласует свои действия с генералами справа, слева, с командирами подразделений, имеет глубочайший опыт и является высокоэффективной структурой. К сожалению, такой эффективностью большинство воинских частей не обладает и именно из-за того, что Шойгу не может нормально управлять воинскими формированиями. Поэтому то, что он напишет указы или приказы, это распространяется исключительно на Министерство обороны и на тех, кто находится в рамках Министерства обороны. То, что может случиться после этого приказа – нам не будут давать вооружение и боеприпасы – разберемся, как говорится, когда гром грянет, прибегут и принесут вооружение и боеприпасы с просьбой «помогите». 
Что касается подчинения, безусловно, ЧВК «Вагнер» абсолютно полностью подчиняется интересам РФ и верховному главнокомандующему. На территории, согласно распоряжениям Герасимова и Шойгу, ЧВК «Вагнер» согласует все свои действия и выполняет задачи, поставленные генералом армии Суровикиным. А поскольку Суровикин умный, грамотный и опытный полководец, то задачи, которые ЧВК «Вагнер» разрабатывала вместе с Суровикиным и выполняла по его поручению, они показали высокий уровень эффективности и успех».",TRUE
Totalis,"⁃ Кристина, ты слышала, что осудили по моей статье ещё одного человека? Русскую! Я извиняюсь, могу ошибаться, но её имя Элена Колбáсникóва. 

Так начался наш разговор с Марселем, отбывающим наказание по нынче модной статье «одобрение/оправдание преступных деяний» в Берлине. 

Конечно, меня заинтересовала загадочная «Элена». Ей оказалась 48-летняя жительница Кёльна Елена Колбасникова. Как и Марселя, которого немецкие СМИ окрестили как «неонациста», Лену тоже не оставили без внимания и в заголовках называют «фанаткой Путина» или же  «пророссийской пропагандисткой».

В доме Колбасниковой и её партнера Макса Шлунды в Кёльне прошел обыск. Немецкая прокуратура искала доказательства нарушения санкций и одобрения преступлений. Колбасникова является организатором акций в поддержку действий российских войск на Украине. Их подозревали в передаче денег российским военным, участвующим в спецоперации на Украине. 

Прокуратура оценивала, нарушили ли Шлунд и Колбасникова п. 18 Закона Германии о внешней торговле и платежах, в котором устанавливаются наказания за нарушение международных санкций.

Санкции Евросоюза запрещают поставку или финансирование закупки определенных товаров для российских военных, в список запрещенных товаров входит и радиооборудование.

Помните СМИ писали о некой «супружеской паре, которых судят за передачу 500€ на фронт русским солдатам для покупки раций, наушников и телефонов»? Так вот, это были Елена и Макс. Вернее, их в этом обвинили.

Кроме того, прокуратура искала доказательства нарушения парой ст. 140 Уголовного кодекса Германии (статья Марселя). Колбасникова призывала своих сторонников принять участие в митинге в поддержку свободы слова и против «русофобии» в Кёльне. Но последней каплей для немцев послужило интервью Колбасниковой для Bild Live, в котором она заявила следующее: «Россия не агрессор. Россия помогает закончить войну на Украине».

«Вашими заявлениями вы провозгласили все, что делает Россия, хорошим и правильным. Вы также подчеркивали, что альтернативы войне нет и другого пути нет», — заявил прокурор Кёльна. 7 июня 2023 года «гуманное» немецкое правосудие вынесло решение: виновна, 900€ на стол (вернее 30 суток ареста или выплата 30 евро за каждый день заключения). Елена и её адвокат Маркус Байзихт будут оспаривать решение суда. 

А теперь… *барабанная дробь*. Готовы?

ЕЛЕНА ПО ПАСПОРТУ ГРАЖДАНКА УКРАИНЫ 🫠 

Германия, о Германия! Как же ты можешь судить людей за их личное, субъективное мнение? Как при наличии столь вопиющих дел Марселя Якобса и Елены Колбасниковой вы смеете говорить о свободе слова в вашей стране? Вы не заткнете рты, честных и мужественных людей! Они не бояться безумцев у власти и не дрогнут, когда встанет выбор: идти со стадом баранов, обвиняя Россию во всех смертных грехах или же остаться собой и не лгать, не переписывать историю и уж тем более не сжигать мосты между Россией и Германией. 

О Германия! Прийди в себя! Пожалуйста, не губи душу свою, не веди своих людей на погибель! Не нужно это немцу, не таков путь предначертан одному из великих народов мира. И да, дружить сложнее, чем враждовать. Простые немцы это понимают, но когда же это поймёт власть? Видимо, когда будет слишком поздно. Но я продолжаю верить. Продолжаю верить в тот образ Германии, который я увидела в 2013 году. Те объятия и искреннюю любовь русских и немцев. Германия будет свободной, а с ней и Марсель Якобс и все все все невинно осуждённые. Я в это верю.

@kristinchen_bunker",FALSE
Totalis,"Несколько суток Пригожин разгонял тему, что украинское контрнаступление удачнее, чем нам преподносят. Я решил, что таким образом он пытается держать русскую общественность в тонусе. Но сегодня Евгений Викторович заявляет следующее: Украина все 8 лет стреляла исключительно по военным и не преследовала цели геноцида. С подобным согласиться мало кто может. Да, интенсивность обстрелов с годами упала, но они были. И простить такое нельзя. В собирающийся нас атаковать блок НАТО и так никто не верит, кроме самых отшибленных ура-патриотов. Куда интереснее, зачем он так говорит. У меня есть несколько мыслей и все они мне не нравятся.
1. Пригожин действительно был контролируемой оппозицией МО. Сейчас, когда Кремль активно пытается перевести конфликт в фазу затухания, они сливают Пригожина непопулярными тезисами.
2. Пригожин поменял себе пиар-команду, которая либо мутит что-то очень странное, грандиозное и интересное, либо просто некомпетентна.
3. Пригожин ОЧЕНЬ сильно обижен на МО РФ и поносит их всеми правдами и неправдами.
4. Пригожин как и обещал готовится стать президентом Украины и работает на хохляцкую публику. Президент Либерии Чарльз Тейлор выиграл выборы под лозунгом ""Он убил мою маму. Он убил моего папу. Я голосую за него"", Пригожин выиграет с ""Я убил ваших сыновей"".

Totalis - Порядок, Справедливость, Отечество.",TRUE
Totalis,"Почему молчит Медведев?

Мальчики, ведущие его канал, обосравшись, уехали в Грузию.",TRUE
Totalis,"Гражданская война на Балканах, где против православных сербов Запад использовал католиков хорватов, а также мусульман боснийцев и албанцев, продолжалась до 1995 года. Но в 1993 году Стрелкову пришел срок служить в Российской армии.

Отказаться от долга чести он не мог, и поэтому вернулся на родину. Вернувшись в Россию, Игорь Стрелков был призван в охранные части Московского округа ПВО, где прослужил до 1994 года. 

Не успел он почувствовать вкус мирного времени, как началась первая Чеченская война. В 1991 году Чечня объявила независимость. 

Российские власти во главе с президентом Борисом Ельциным на это не обратили никакого внимания. Чечня продолжала получать огромные субсидии из бюджета, превратилась в криминальный анклав на территории России. 

Только по поддельным банковским авизо чеченцы украли более четырех триллионов рублей. Наконец, в ноябре 1994 года не выдержал даже Ельцин, старательно закрывавший глаза на криминальный беспредел по всей стране. 

Был подписан указ о наведении конституционного порядка в Чечне. В самопровозглашенную республику вошли российские войска.

На новый 1995 год, Грозный попытались взять штурмом. В город ввели бронетехнику, но наступающие воинские части не имели никакой подготовки. 

У солдат не было карт местности, качественной связи, плохо себя показали артиллерия и авиация. Штурм был утоплен в крови, чеченцы торжествовали.

Стрелков вспоминал:
«Поехать в Чечню я решил после неудачного новогоднего штурма. Я посмотрел, как наших там бьют и сколько трупов валяется на улицах Грозного. Мне стало стыдно, что я нахожусь в Москве, так как я считал себя достаточно обстрелянным солдатом, имел боевой опыт. Я был добровольцем в вооруженных конфликтах, полтора месяца в Приднестровье и пять месяцев в Боснии, ходил немало в разведку, потом перевелся в командиры 82-миллиметрового минометного расчета, то есть обладал, каким-то боевым опытом, в отличии от восемнадцатилетних пацанов, что там погибали. Поскольку я считал себя патриотом, и потому, когда наших начали жечь на улицах Грозного, я уже не мог сидеть в Москве».

К тому моменту в армии не хватало младших офицеров, которых выцеливали чеченские снайперы. Стрелкова отправили на курсы подготовки офицеров, и после недолгого обучения, в марте 1995 года он уже служил в артиллерийской части под Старыми Атогами, приняв под командование самоходное орудие. 

Немало «дудаевских волков» выбило это орудие. Чеченцы клялись отомстить, сделав артиллерию 166-й Гвардейской Отдельной мотострелковой бригады своей главной целью. Но – не вышло… 

В июне на охоту за САУ Стрелкова был отправлен чеченский танк – он выпустил четыре снаряда, после чего оказался подбит точным ответным выстрелом. Главной жертвой дудаевских танкистов стала выкопанная незадолго до этого и тщательно замаскированная выгребная яма, которую чечены приняли за командный пункт.

В октябре Стрелкова перевели из Чечни. Он продолжил службу в армии до 1998 года, когда имевшего изрядный боевой опыт и отличные аналитические способности офицера заметили в ФСБ. 

От предложения перейти в спецназ ФСБ Стрелков не стал отказываться. Тогда же он начал писать и публиковаться. 

Чтобы не возникало вопросов к сотруднику спецслужбы, для газетных статей был выбран псевдоним Стрелков. 

Его первые статьи и выдержки из военных дневников вышли в газетах «Завтра» и «Спецназ России» (редактируемую Константином Крыловым).

Вскоре Стрелков стал оперативным псевдонимом, что считается обычным делом для офицера разведки.

После завершения Первой Чеченской и подписания позорного Хасавюртовского мира, России пришлось бросить немалые усилия разведки на то, чтобы пресечь распространение радикального ислама и сепаратизма по Северному Кавказу. Одним из тех, кто занимался этой задачей стал Стрелков.

@ordinaryczarizm",TRUE
Totalis,"Заметьте, тов. Ким Чен Ын, который от нас никак не зависит, прямо и публично желает России Победы. А вот эти все князьки азиатские и кавказские, у которых тут миллионы мигрантов пасутся и они-то зависят полностью, чё? Кто-то пожелал нам победы? Хрен-то там. В лучшем случае ""нейтралитет"", в худшем - помощь Киеву как у Алиева и Пашиняна. Союзнички по ОДКБ, епть. А кто вниоват? Сами виноваты. Лавров, который многим нравится за консервативность, и виноват.  Давно убирать надо старпёра. И дуру Захарову.",TRUE
Totalis,"Путин слабее Шойгу, но на СВО не выступает",TRUE
Totalis,"Путин о заявлении главы Евросовета о том, что Россия якобы предала Армению: чья бы корова мычала, а твоя бы молчала.

ССССССУКА",TRUE
Totalis,"Лидер ""Хезболлы"" предупредил, что Израиль совершит самую большую глупость в своей истории, если вздумает напасть на Ливан.

Мне нравится, как он старательно игнорирует пограничные сражения и обстрелы фосфором. Кремль задал тренды внешней политики на годы вперед. Красные линии вечны.",FALSE
Totalis,"Если встретите на улице Путина, и он опять станет вам затирать про большую Украину, придуманную большевиками, покажите ему эти картинки.

На первой — деление России на федеральные округа (еще без четырех вернувшихся регионов). На второй — карта деколонизации России от очередных эмигрантов-шизов. Что обращает на себя внимание: за основу ""деколонизации"" взяты те же самые федеральные округа, только нарезанные на еще более мелкие части. Потому что даже 8 независимых государств на месте России шизам показалось маловато.

Сейчас мы воспринимаем эти раскраски для умственно отсталых со смехом, но пошатнись российская государственность в будущем, и границы ""40 швейцарий"" будут расчерчены ""уважаемыми партнерами"" ровно по этим лекалам.

Сразу же встанет вопрос: кто заложил под российскую государственность такую бiмбу? Быстро выяснится, что не предусмотренное Конституцией деление страны на 8 частей ввел некий гражданин Путин своим указом от 13 мая 2000 года.

Конечно, он будет оправдываться, мол, это лишь для удобства управления. И вообще, какой дурак станет закладывать административные границы так, чтобы стране было удобно распадаться по ним в будущем — без взаимных территориальных претензий, разделенных наций и этнических анклавов? Никто такого делать не станет, наоборот — умный правитель будет стимулировать совместное проживание отдельных народов. Допустим, если где-то слишком много украинцев — надо добавить русских; если слишком много азербайджанцев — вкинуть им армян. За несколько поколений совместной жизни они так перемешаются, что и помыслить забудут о сепаратизме. Хорошая же идея?

Все из уважения покивают, но про себя подумают про бiмбу под государственность Великой Московии и вернутся к новостям с линии фронта в Великолукской Народной Республике, не желающей находиться в составе независимой Ингрии.",TRUE
Totalis,"Путин о миропорядке, основанном на правилах: нет таких правил, они меняются сиюминутно.

Вот тут не могу не согласиться. Представители прогрессивной общественности любят напирать на какие-то международные договоренности и всеобщую мораль. Да только их нет. Политика - самое лицемерное из всех искусств. И если ты будешь искать какие-то всебщие правила, то навсегда останешься дураком, на котором все остальные будут ездить и смеяться.

Только Путин ничем не лучше. Все помнят сколько раз его обманывали, начиная от Минских соглашений и заканчивая ""перегруппировкой"" под Киевом. А ему ничего. Он гордится и кричит на весь мир, как его обманули, но он остался верен принципам. Только цена этому - жизни русских солдат. 

Totalis - Порядок, Справедливость, Отечество.",TRUE
Totalis,"«Это Песков виноват! Я – человек открытый, демократичный», — Путин о том, что западным СМИ не дают участвовать в мероприятиях, организованных президентской пресс-службой.

КАК ЖЕ ОН МОЩНО ТРОЛЛИТ. 

Лучшая прямая линия, однозначно.",TRUE
Totalis,"Выбор 2014 - между позором и СВО

Ещё до нового года, я обещал, что напишу про выборы на освобождённых территориях, и вот... Напишу я не совсем про грядущие выборы.

Вплоть до февраля 2022 года, ведущие пропагандисты и провластные говорящие головы либо закрывали глаза на трагедию Донбасса, либо оправдывали всевозможные минские договорённости, пугая нас Третьей Мировой. Сейчас все эти господа переобулись, а главный господин признал, что его всё это время обманывали и водили за нос. Цена этой наивности и веры в добрый Запад - затяжной военный конфликт в котором ежедневно гибнут русские солдаты и мирные жители. Можно ли было этого избежать? Можно, введи Путин войска в 2014-2015 году, имея на это законные основания и пользуясь тем, что Украина не была к этому готова.

Охранитель оправдывает задержку начала СВО на 8 лет тем, что Россия была не готова ввести войска в дестабилизированную страну, где военные особо даже не успели понять, что, собственно, происходит... Так обманывали и водили за нос или просто Россия была не готова? Охранитель, определись! Президент позволяет водить себя за нос, как он сам и сказал, или же он не подготовил страну к войне, как вы говорите, и назначил не тех людей отвечать за обороноспособность страны? Какой из этих вариантов характеризует его, как хорошего президента?

Охранитель добавит, что Россия экономически была не готова к войне и за эти 8 лет наша экономика окрепла и стала независимой. И это действительно похоже на правду - глобального кризиса не произошло, и в целом люди (кроме мобилизованных, добровольцев, контрактников, служащих на границе срочников и жителей приграничных районов, а также их родственников) могут продолжать жить, будто бы никакой войны нет и не было.

Только задайтесь вопросом: если Россия была экономически не готова к войне, то кто в этом виноват? Кто на протяжении многих лет пытался встроить Россию в западную экономику? Кто выводил российские активы зарубеж? Кто позволял (и позволяет) анти-российским элитам кормиться за счёт русских людей? Кто пытался уважить западных партнёров в ущерб своей стране? 

Да, это всё тот же доверчивый мужичок, которого ""водили за нос"". Выходит так, что за нос его водили, видимо, ещё с момента службы на Собчака. И не факт, что не поведут за нос опять.

Ещё одна из присказок охранителей, что если бы Россия ввела войска в 2014, то международное сообщество восприняло бы Россию, как агрессора и ввело бы санкции... Хорошо, что международное сообщество всецело поддержало начало СВО и всячески поддерживает Россию... Ой... Нет?

Я не призываю жителей Донбасса бойкотировать выборы, тем более что выбора у них в очередной раз особо и нет, т.к. выборы на Донбассе преподносятся не столько как выборы президента, сколько как мероприятие выражения лояльности России. 

Да, казалось бы, жители Донбасса ещё в 2014 году на референдуме выразили своё желание стать частью России, но тогда Владимир Владимирович не удостоил вниманием жителей ЛДНР и больше беспокоился за отношения с западными партнёрами. В 2022 году ещё раз прошёл референдум, уже согласованный, а не стихийно-народный, как в 2014, и, наконец-то, спустя 8 лет Донбасс вернулся в состав России. Зачем же тогда сейчас во время войны проводить выборы и тратить на их проведение столько средств? Что бы в очередной раз соблюсти никому не нужные формальности? Что бы в очередной раз попытаться что-то доказать Западу? Что бы дедушка потешил своё эго? 

И вот мы живём в реальности, где в 2014 году между позором и  войной СВО доверчивый мужичок сделал свой ВЫБОР в пользу позора и поперёк мнения жителей Донбасса, в результате чего мы получили и позор и СВО войну, которая затрагивает уже не только Донбасс, но и города большой России. И этот человек - самый достойный кандидат на грядущих президентских выборах (без иронии).

Собственно, этот пост не про то, идти или не идти на выборы, а о памяти погибших за это время и о том, кто несёт ответственность за их гибель.",TRUE
Totalis,"В связи со смертью известного либерального оппозиционера Алексея Навального подготовили для вас комментарии членов партии ""Другая Россия Э.В. Лимонова"":

""Оправдания национал-предательству быть не может, тем не менее нужно понимать, что завтра точно так же оторваться тромб может и у какого-нибудь неугодного Кремлю патриота"", - заявление политсовета Партии.

Координатор партии Михаил Аксель пишет, что так или иначе в смерти Навального виновна система ФСИН, которая создана для унижения людей и которая абсолютно не способна контролировать безопасность осуждённых, их здоровье и их состояние в местах заключения. 

Координатор партии Андрей Дмитриев (канал Русское Чучхе) рассказал о чудесном преображении Навального из человека, которого выгнали из Яблока за ""национализм"" и поддержку пятидневной войны, в предателя.

Александр Аверин, вспоминая свой опыт заключения, отмечает, что обстоятельства смерти Навального вызывают вопросы, но в тюрьму, в любом случае, лучше попадать здоровым.

Доброволец Леонид ""Уральский Партизан"" подмечает, что даже, учитывая различие взглядов, решение вернуться в Россию, а не остаться сбитым летчиком на Западе заслуживает уважения.

Доброволец Раймонди, вспоминая протесты 2011 года заявил, что Навальный просто аккумулировал протест, в то время как нацболы действительно боролись и заставляли не просто быть недовольным, а думать, анализировать и относиться критически. При этом, как человек , занимающийся политикой за пределами интернета, он не может радоваться ни посадке, ни смерти Навального.

Партийный правозащитник Мария Тиллерт подмечает, что Навальный в отличии от любого из своих соратников мог бы объединить за собой оппозицию, а все, кто смеется сейчас над его смертью привели нас к точке невозврата.

Кирилл Имашев абсолютно справедливо считает, что исправительная система  должна исправлять, а не убивать. Он не верит в предумышленное убийство перед выборами, однако условия содержания заключенных вызывают большие вопросы. СВО показало, что зеки такая же часть общества. ""На Руси от тюрьмы и сумы не зарекайся"".

Андрей Песоцкий: ""Алексей останется в истории, как человек, пошедший на жертву ради своих взглядов. После этой смерти взгляды вторичны"".

Валентина Чистова пишет, что мы никогда не злорадствовали над сидящим Навальным. Как бы ни отличались взгляды, у нацболов слишком ясное понимание, что такое политические репрессии. Какой бы ни был человек, политические репрессии, так или иначе приведшие к его смерти, нельзя оправдать. А на небесах все равно уже нет ни экстремистов, ни террористов, ни иноагентов...

Проект ""Национальная Правозащита"": эта смерть является прямым следствием политических репрессий. То, что произошло с Навальным, сегодня может случиться с каждым, кто выступает против системы, не важно, либералом или патриотом. Именно поэтому политических репрессий быть не должно.

Дуча пишет, что сегодня хороший день,чтобы вспомнить,как мы в отрочестве ходили на Навальнинги. И, тем более, хороший день вспомнить, что каждый, кто сидит по политической статье, — будь он мразью или героем, — должен быть на свободе. Страна, которой правят трусы, содержащие своих конкурентов в скотских условиях, всегда обречена на катастрофу. 

Традиционное действие: эпоха либерализма в России кончилась, самого харизматичного и пожалуй наиболее уважаемого и известного российского либерала просто сгноили в тюрьме. Они доберутся и до настоящих патриотов, а какие идеи ты разделяешь - плевать. Есть система, а есть ее враги.

Totalis: ""Радоваться тому, что наше государство может сослать человека умирать за полярный круг - глупо. Грустить из-за смерти Навального, когда прямо сейчас наши бойцы отдают жизни Родине на фронте - тоже. Вы горюете не по Навальному, а по 2020-ому. Никто и никогда не вернет 2020 год. Дальше только хуже, дальше только весело и страшно.

@adirect",TRUE
Totalis,"В Госдуме предложили начать реформу российской культуры с огосударствления писателей 

Партия «Справедливая Россия — За правду» заслушала в понедельник экспертов, разработавших по ее заказу рекомендации по совершенствованию госрегулирования в культурной сфере с учетом приоритета традиционных ценностей. Взамен либеральной парадигмы невмешательства в творческие процессы и партийцы, и аналитики предложили новую модель государственного надзора за отраслью, главными подопечными в которой рискуют стать писатели.

Было слишком очевидно, что до этого дойдет, но не думал, что настолько шустро.

Цензура цензурой, она и так была, и дальше будет. С тем же довольно беззубым альманахом (-ред., из-за состава редакции и самоцензуры), который мучался последний год у меня возникали проблемы.

Но, беззубость то ладно, с проектом все ясно, похороним его первую итерацию и он переродится.

Вернемся к теме, ныне всплыл другой факт - «огосударствление» писателей и прочих творческих кадров. Сюрреализм какой-то. 

1. У них до сих пор нет ни четких позиций, ни четких границ идеологии, которой можно было бы верить.

2. У них нет принципиальности, благодаря которой подкреплялась бы им вера.

3. Они не могут ничего дать писателям и иным людям, кроме материальных вещей. Если же писатель на это ведется, то он и не писатель вовсе.

4. Все они подстилки буржуазного класса, и делают нашу культуру такой же.

Все чиновничество пытается усесть на двенадцать стульев, но суть в том, что ни в одном из них нет бриллиантов.

Все это прекрасно видят, понимают. От работяги с лямкой на заводе, до новой «интеллигенции». Никто сознательно к ним не пойдет, если только не под дулом автомата.

Даже если предположить такую фантазию, что многие пойдут, то как они будут принимать настоящих авторов, а не плешь и сою? Они же не будут выкупать и строчки.

Вы представляете чиновником в синем пиджаке Веркута или Каляева? Чтобы Рыбкин гнусавым голосом затирал о том, что плохо, а что нет с голубых экранов? Чтобы Мифтахов возлавлял условный МГУ? Чтобы я снимал не подполье, а Кремлевский дворец? Чтобы Куликов издавал не Фиуме, а книги Ильина? А Пелевин.. 

Там уже и говорить пошло, и так все понятно.

Чтобы все вышеперечисленные, и еще многие мною не оглашенные, работали в фарваторе «огосударствленной» культуры? Не может такого и быть.

Русская культура колкая, буйная. В сути своей глубинной - настоящий дикий экстремизм. От Достоевского, до Лимонова. Её обрезать цензурой - кощунство, преступление.

С государственной политикой наша культура - антитезы, которые не должны пересекаться.

Данная новость вроде пшик, даже не законопроект, а лишь обсуждение. Но, это тонкий звонок на то, что будет дальше.

Попытаются вернуть значимость «Союзам», начнут обрезать крылья, может вернут политруков в худшем их понимании. Говорили же недавно, что у Советского проекта были плюсы. Под плюсами Союза Советских уже российский чиновник видит только репрессии.

Готовим баркасы, товарищи, у нас впереди дальнее плаванье по русскому подполью.",TRUE
